id	context	predictions	aggregatedPredictions	category
1116	Waving rainbow flags and holding signs that read "Love will prevail," nearly 200 gay rights supporters flocked to the steps of a county courthouse Friday to celebrate and protest the latest development in Idaho's legal battle over same-sex marriage.	[[0.272,0.515,0.154,0.034,0.025]]	[0.272,0.515,0.154,0.034,0.025]	negative
1117	The Bangladeshi branch of al-Qaida claimed responsibility Tuesday for the killing of a gay rights activist and his friend, undermining the prime minister's insistence just hours earlier that her political opponents were to blame for the attack and for a rising tide of violence against secular activists and writers.	[[0.344,0.526,0.11,0.009,0.01]]	[0.344,0.526,0.11,0.009,0.01]	negative
1118	Hillary Clinton's presidential campaign was endorsed Tuesday by the nation's largest lesbian, gay, bisexual and transgender civil rights organization.	[[0.17,0.652,0.159,0.012,0.008]]	[0.17,0.652,0.159,0.012,0.008]	negative
1119	Police in Bangladesh have arrested a home-grown Islamist militant over the killing of two gay rights campaigners amid a surge in violent attacks against liberal activists and other minorities in the south Asian nation.	[[0.172,0.641,0.162,0.017,0.009]]	[0.172,0.641,0.162,0.017,0.009]	negative
1120	Two groups in Ethiopia said Thursday that they will hold an anti-gay demonstration later this month, a move that puts Ethiopia in line to become the next African country to increase the public demonization of gays.	[[0.043,0.173,0.234,0.458,0.092]]	[0.043,0.173,0.234,0.458,0.092]	positive
1121	The area surrounding the Stonewall Inn is poised to become the first national monument dedicated to gay rights, but that doesn't necessarily mean the property will always be a bar.	[[0.217,0.537,0.211,0.027,0.009]]	[0.217,0.537,0.211,0.027,0.009]	negative
1122	For gay men and lesbians, the series of events outlined in the complaint hits very close to home.	[[0.042,0.186,0.177,0.519,0.076]]	[0.042,0.186,0.177,0.519,0.076]	positive
1123	8 P.M. (TCM) THE ESSENTIALS: CLARK GABLE IN COLOR Robert Osborne and Alec Baldwin explain why this lineup is required viewing, beginning with ''The Misfits'' (1961), which stars Marilyn Monroe (below, with Clark Gable) as Roslyn Taber, a freshly divorced showgirl, and Gable as Gay Langland, a ruggedly independent cowboy intent on joining an auto mechanic (Eli Wallach) and a rodeo performer (Montgomery Clift) in a plan to rope mustangs -- known as misfits, because they're too small for riding -- in the Nevada desert and sell them for dog food.	[[0.349,0.534,0.098,0.007,0.012]]	[0.349,0.534,0.098,0.007,0.012]	negative
1124	Republicans offer spiritual support and sympathy for the massacre victims in Orlando, Fla., but do not appear to budge on legal protections for gays.	[[0.083,0.482,0.351,0.064,0.019]]	[0.083,0.482,0.351,0.064,0.019]	negative
1125	The U.N. will now give benefits to all spouses of gay U.N. staffers who are legally married after Russia and other opponents of same-sex marriage failed Tuesday in an attempt to scuttle the plan by Secretary-General Ban Ki-moon.	[[0.339,0.558,0.09,0.005,0.008]]	[0.339,0.558,0.09,0.005,0.008]	negative
1126	Conservative groups, gay rights groups and state lawmakers just cannot seem to stop talking about the rainbow flag at the Federal Reserve Bank in Richmond, Va.	[[0.334,0.514,0.121,0.013,0.019]]	[0.334,0.514,0.121,0.013,0.019]	negative
1127	Gay, lesbian, bisexual and transgender teenagers talk about their lives in this weeklong series.	[[0.088,0.596,0.267,0.038,0.011]]	[0.088,0.596,0.267,0.038,0.011]	negative
1128	Western regions top the list, in perhaps the most detailed analysis yet of the demography of gay and lesbian America.	[[0.029,0.093,0.255,0.513,0.11]]	[0.029,0.093,0.255,0.513,0.11]	positive
1129	Republican Sen. Susan Collins on Wednesday announced her support for gay marriage for the first time after getting an endorsement from the nation's largest LGBT advocacy organization in her bid for re-election.	[[0.214,0.599,0.141,0.026,0.02]]	[0.214,0.599,0.141,0.026,0.02]	negative
1130	Following is the first set of responses from Kai Wright, the author of "Drifting Toward Love: Black, Brown, Gay and Coming of Age on the Streets of New York" (Beacon Press, January 2008), who is responding to readers' questions about gay youth in New York City; the challenges they face; and the future lesbian, gay, bisexual and transgender community they are creating.	[[0.387,0.468,0.124,0.01,0.011]]	[0.387,0.468,0.124,0.01,0.011]	negative
1131	At this week’s pride festivities in Indiana, gay residents say much has changed for the better since passage of the state’s religious exceptions law.	[[0.067,0.62,0.279,0.027,0.006]]	[0.067,0.62,0.279,0.027,0.006]	negative
1132	The U.S. Supreme Court on Friday allowed gay marriage in Alaska to go into effect, increasing the number of U.S. states that permit gay marriage to 31.	[[0.361,0.521,0.101,0.008,0.009]]	[0.361,0.521,0.101,0.008,0.009]	negative
1133	A Florida court toppled a monument to bigotry, declaring unconstitutional a state law that prohibited gay people from adopting children.	[[0.235,0.607,0.108,0.029,0.022]]	[0.235,0.607,0.108,0.029,0.022]	negative
1134	Dozens of leading civil rights activists gathered earlier this summer at Congregation Beit Simchat Torah in New York, the largest lesbian, gay, bisexual and transgender synagogue in the United States.	[[0.185,0.666,0.131,0.011,0.008]]	[0.185,0.666,0.131,0.011,0.008]	negative
1135	President Vladimir Putin made clear on Friday that he believed the Sochi Winter Olympics were not the place to debate Russia's treatment of gays.	[[0.149,0.585,0.193,0.049,0.024]]	[0.149,0.585,0.193,0.049,0.024]	negative
1136	Yet four weeks away from its opening in Philadelphia, friction is mounting as lesbian, gay, bisexual and transgender Roman Catholics lobby for a broader role in the event and organizers move to limit them.	[[0.129,0.669,0.175,0.018,0.009]]	[0.129,0.669,0.175,0.018,0.009]	negative
1137	What makes the city such a gay-friendly place?	[[0.048,0.242,0.466,0.204,0.041]]	[0.048,0.242,0.466,0.204,0.041]	neutral
1138	The gay pride march reflected the event’s evolution from a defiant protest by a marginalized community into a freewheeling day that included political leaders and a diverse crowd.	[[0.009,0.019,0.138,0.604,0.229]]	[0.009,0.019,0.138,0.604,0.229]	positive
1139	A federal judge in California ruled Thursday that the "don't ask, don't tell" policy toward gay members of the military is unconstitutional.	[[0.198,0.59,0.12,0.057,0.035]]	[0.198,0.59,0.12,0.057,0.035]	negative
1140	A Jake Gyllenhaal drama about a grieving banker kicked off the Toronto International Film Festival on Thursday, which this year will include topical movies on transgender youth and gay rights among the usual Oscar hopefuls.	[[0.161,0.608,0.165,0.045,0.021]]	[0.161,0.608,0.165,0.045,0.021]	negative
1141	A 1980 West Point graduate active in the fight for gay rights in the military has been named chairwoman of the board that reviews programs at the U.S. Military Academy.	[[0.09,0.567,0.265,0.06,0.017]]	[0.09,0.567,0.265,0.06,0.017]	negative
1142	Federal officials have moved closer to overturning a decades-old ban on blood donations from gay and bisexual men, but activists say the proposed alternative would continue to stigmatize men who have sex with men.	[[0.1,0.538,0.3,0.046,0.016]]	[0.1,0.538,0.3,0.046,0.016]	negative
1143	"Born This Way," whose chorus proclaims "I'm beautiful in my way / 'Cause God makes no mistakes," would already seem a tough fit in Malaysia, where last year the singer Adam Lambert had a concert protested by the Pan Malaysian Islamic Party, which said his shows promote "gay culture."	[[0.203,0.6,0.128,0.051,0.018]]	[0.203,0.6,0.128,0.051,0.018]	negative
1144	The White House has opened its first gender-neutral restroom in  what is seen as a symbolic step by President Barack Obama to protect the rights of the lesbian, gay, bisexual and transgender (LGBT) community in the workplace.	[[0.145,0.676,0.132,0.036,0.012]]	[0.145,0.676,0.132,0.036,0.012]	negative
1145	A prominent American Catholic gay rights group was given VIP treatment for the first time at an audience with Pope Francis on Wednesday, a move members saw as a sign of change in the Roman Catholic Church.	[[0.158,0.621,0.18,0.027,0.014]]	[0.158,0.621,0.18,0.027,0.014]	negative
1146	The face of the Moscow world championships, Yelena Isinbayeva, has condemned Swede Emma Green-Tregaro's gesture of support for the Russian gay community as disrespectful and said she supported the law banning the promotion of homosexuality.	[[0.302,0.512,0.126,0.03,0.03]]	[0.302,0.512,0.126,0.03,0.03]	negative
1147	The mayor of a Massachusetts city has fired back at conservative protests of her move to void a contract with a Christian college that opposes U.S. efforts to protect gay rights, vowing to donate $5 to a local gay-rights group for each complaint call she receives.	[[0.337,0.497,0.143,0.012,0.011]]	[0.337,0.497,0.143,0.012,0.011]	negative
1148	John Browne, the former chief of BP, resigned in 2007 after published revelations about a gay lover.	[[0.205,0.587,0.131,0.044,0.032]]	[0.205,0.587,0.131,0.044,0.032]	negative
1149	An Indian director is hoping her new film will throw a spotlight on gay rights in a country where homosexuality remains taboo and little progress has been made on repealing a colonial-era law banning gay sex.	[[0.18,0.738,0.065,0.013,0.004]]	[0.18,0.738,0.065,0.013,0.004]	negative
1150	The court said it was denying a false premise that it is shameful to be described as gay, lesbian or bisexual.	[[0.18,0.618,0.157,0.032,0.013]]	[0.18,0.618,0.157,0.032,0.013]	negative
1151	President Obama will soon allow gay and lesbian employees to qualify for leave to care for the child of a partner.	[[0.115,0.587,0.234,0.046,0.018]]	[0.115,0.587,0.234,0.046,0.018]	negative
1152	The court said religious beliefs were not grounds to refuse service in a case that involved a bakery’s refusal to make a wedding cake for a gay couple.	[[0.057,0.497,0.374,0.062,0.01]]	[0.057,0.497,0.374,0.062,0.01]	negative
1153	The United States on Monday called on all 193 members of the United Nations to not only condemn the terrorism that resulted in the mass killing of 49 people at a gay nightclub in Florida over the weekend, but also to protect gay, lesbian, bisexual and transgender people from such attacks.	[[0.166,0.608,0.19,0.025,0.011]]	[0.166,0.608,0.19,0.025,0.011]	negative
1154	The popularity of the powerful drug, associated with sex parties, has spread from affluent gay white men to black and Hispanic gay men.	[[0.008,0.02,0.101,0.662,0.208]]	[0.008,0.02,0.101,0.662,0.208]	positive
1155	Emboldened by recent advances for homosexuals in and out of the military, more gay veterans look to have their ousters reclassified.	[[0.15,0.696,0.121,0.021,0.012]]	[0.15,0.696,0.121,0.021,0.012]	negative
1156	As society at large put less stress on marriage, the way was paved for an advance for gay rights.	[[0.108,0.608,0.245,0.031,0.007]]	[0.108,0.608,0.245,0.031,0.007]	negative
1157	Michael Sam, the first openly gay NFL draftee, slammed a Missouri measure that would shield some businesses that deny services for same-sex weddings, telling fellow opponents Wednesday that it is "the opposite of respect and it is the opposite of equality."	[[0.34,0.637,0.019,0.001,0.002]]	[0.34,0.637,0.019,0.001,0.002]	negative
1158	Every mean girl needs a gay male best friend; at least that’s what the teenagers in “G.B.F.” believe.	[[0.019,0.037,0.063,0.645,0.235]]	[0.019,0.037,0.063,0.645,0.235]	positive
1159	Two major beer manufacturers on Friday dropped sponsorship of St. Patrick's Day parades in New York City and Boston to protest bans on gays marching openly.	[[0.175,0.649,0.134,0.027,0.015]]	[0.175,0.649,0.134,0.027,0.015]	negative
1160	Gay rights activists confronted Russia's U.N. ambassador Thursday and tried to hand over a petition with more than 340,000 signatures urging world leaders to help eliminate anti-gay laws in Russia ahead of next year's Winter Olympics in Sochi.	[[0.232,0.622,0.128,0.009,0.009]]	[0.232,0.622,0.128,0.009,0.009]	negative
1161	Seven years later, there are no publicly gay chief executives at any Fortune 500 company.	[[0.088,0.658,0.238,0.012,0.004]]	[0.088,0.658,0.238,0.012,0.004]	negative
1162	Will being gay nullify all of that?	[[0.023,0.215,0.654,0.097,0.01]]	[0.023,0.215,0.654,0.097,0.01]	neutral
1163	Worried they could be sued by gay couples, some churches are changing their bylaws to reflect their view that the Bible allows only marriage between one man and one woman.	[[0.1,0.589,0.23,0.064,0.017]]	[0.1,0.589,0.23,0.064,0.017]	negative
1164	British singer Elton John will marry long-time partner David Furnish now that Britain's legalization of gay marriage has been put into effect, the singer said in an interview on Monday.	[[0.145,0.563,0.214,0.054,0.023]]	[0.145,0.563,0.214,0.054,0.023]	negative
1165	Small businesses in North Carolina are already losing valuable business because of the new state law limiting protections for gay, lesbian, bisexual and transgender people.	[[0.389,0.507,0.075,0.011,0.017]]	[0.389,0.507,0.075,0.011,0.017]	negative
1166	Puerto Rican boxer Orlando Cruz has proposed marriage to his partner after announcing last year that he is gay.	[[0.139,0.469,0.176,0.149,0.067]]	[0.139,0.469,0.176,0.149,0.067]	negative
1167	Gay South Korean film director Kim Jho Gwang-soo symbolically married his long-term partner on Saturday, with the couple exchanging vows on a bridge, though same-sex marriage remains illegal in the conservative Asian country.	[[0.159,0.613,0.166,0.04,0.022]]	[0.159,0.613,0.166,0.04,0.022]	negative
1168	An article on Wednesday about the growing acceptance of gay characters in television entertainment misstated the reaction of Bill O'Reilly, the Fox News host, when Chaz Bono became the first openly transgender contestant on ABC's ''Dancing With the Stars.''	[[0.118,0.605,0.24,0.025,0.011]]	[0.118,0.605,0.24,0.025,0.011]	negative
1169	That advocacy group said its annual study had found a decline in the total number of gay and lesbian characters on network television this season versus the 2010-2011 television season, but a relatively steady number of such characters on cable.	[[0.073,0.542,0.318,0.058,0.01]]	[0.073,0.542,0.318,0.058,0.01]	negative
1170	Republicans from Western states on Tuesday urged a U.S. appeals court to rule state bans on gay marriage unconstitutional, an aide said, citing shifts in the cultural standpoints of some conservatives in a broad national debate.	[[0.209,0.614,0.121,0.033,0.023]]	[0.209,0.614,0.121,0.033,0.023]	negative
1171	The U.S. Supreme Court on Monday blocked an Alabama judicial ruling that refused to recognize a gay woman's parental rights over three children she adopted with her lesbian partner and raised from birth.	[[0.173,0.635,0.14,0.033,0.019]]	[0.173,0.635,0.14,0.033,0.019]	negative
1172	A Botswana judge overturned a government ban on a gay rights lobbying group on Friday, a rare victory for African gay rights campaigners on a continent where homosexuality remains highly contentious.	[[0.173,0.581,0.204,0.027,0.014]]	[0.173,0.581,0.204,0.027,0.014]	negative
1173	High school students this fall created the first Gay-Straight Alliances in the history of St. George, a conservative city.	[[0.086,0.616,0.254,0.034,0.009]]	[0.086,0.616,0.254,0.034,0.009]	negative
1174	Could there be a gay love story in Bollywood?	[[0.014,0.222,0.674,0.084,0.006]]	[0.014,0.222,0.674,0.084,0.006]	neutral
1175	Minimalism has been dominated by straight white men — Terry Riley, Steve Reich, Philip Glass — but Eastman, a gay black man, is a vital addition to their company, even if his take on the style was perhaps ahead of its time.	[[0.378,0.481,0.095,0.019,0.027]]	[0.378,0.481,0.095,0.019,0.027]	negative
1176	Gay marriage advocates expressed outrage on Thursday over a court document filed by lawyers for the state of Pennsylvania that likens same-sex marriage to a partnership between 12-year-olds.	[[0.107,0.639,0.225,0.02,0.009]]	[0.107,0.639,0.225,0.02,0.009]	negative
1177	It seems like every summer there's a production of "A Midsummer Night's Dream," but Nick Cearley feels the one he's starring in nicely compliments gay pride month.	[[0.144,0.554,0.231,0.051,0.021]]	[0.144,0.554,0.231,0.051,0.021]	negative
1178	A day after the Supreme Court passed on gay marriage appeals and effectively made same-sex marriage legal in 30 states, the federal appeals court in San Francisco struck down gay marriage bans in a decision that could soon allow gay and lesbian couples to wed in five more states.	[[0.203,0.559,0.209,0.019,0.01]]	[0.203,0.559,0.209,0.019,0.01]	negative
1179	An overdue step toward inclusion of gays and lesbians in the Boy Scouts that went into effect on New Year&#8217;s Day was welcome but did not go far enough.	[[0.209,0.559,0.15,0.046,0.036]]	[0.209,0.559,0.15,0.046,0.036]	negative
1180	Pope Francis’ comments about the church’s needing to apologize to gays for previous mistreatment must be followed by changes in teachings, the groups said.	[[0.091,0.683,0.195,0.023,0.008]]	[0.091,0.683,0.195,0.023,0.008]	negative
1181	Gay and lesbian couples could face legal chaos if the Supreme Court rules against same-sex marriage in the coming days.	[[0.08,0.632,0.255,0.025,0.007]]	[0.08,0.632,0.255,0.025,0.007]	negative
1182	Kansas Governor Sam Brownback, a conservative Republican re-elected in November, on Tuesday rescinded an executive order issued by a Democratic predecessor that offered protections for gay and bisexual state workers.	[[0.333,0.556,0.056,0.022,0.033]]	[0.333,0.556,0.056,0.022,0.033]	negative
1183	The Republican Party adopted what Christian conservatives cheered as the most conservative party platform ever on Monday, pushing the GOP decidedly to the right on abortion and gay rights amid uncertainty about Donald Trump's policies.	[[0.105,0.505,0.239,0.115,0.037]]	[0.105,0.505,0.239,0.115,0.037]	negative
1184	Despite seven months of international outcry, Russia's law restricting gay-rights activity remains in place.	[[0.079,0.724,0.188,0.007,0.003]]	[0.079,0.724,0.188,0.007,0.003]	negative
1185	His ease with gay people does not seem to be the result of deep soul searching, but, rather, the product of the Manhattan social and political world he has inhabited the past five decades.	[[0.189,0.604,0.172,0.022,0.014]]	[0.189,0.604,0.172,0.022,0.014]	negative
1186	U.S. officials will release transcripts of phone calls placed to emergency 911 dispatchers by a gunman during a shooting rampage a week ago that killed 49 people at a gay nightclub in Orlando, Florida, Attorney General Loretta Lynch said on Sunday.	[[0.225,0.599,0.149,0.015,0.013]]	[0.225,0.599,0.149,0.015,0.013]	negative
1187	On gay rights, South Africa puts President Obama to shame.	[[0.173,0.603,0.203,0.014,0.007]]	[0.173,0.603,0.203,0.014,0.007]	negative
1188	A Mississippi measure that would allow people with religious objections to deny wedding services to same-sex couples and provide wide protections for actions decried as discriminatory by gay rights advocates passed the state legislature on Friday.	[[0.177,0.65,0.13,0.026,0.018]]	[0.177,0.65,0.13,0.026,0.018]	negative
1189	Some lesbian Republicans fear that the party’s stance on gay issues could mean few younger reinforcements, even as older Republican lesbians step forward.	[[0.136,0.643,0.194,0.018,0.009]]	[0.136,0.643,0.194,0.018,0.009]	negative
1190	Matthew Vines, 22, uses a widely seen video and speeches to plead with others to consider the plight of the modern gay Christian.	[[0.101,0.207,0.155,0.335,0.203]]	[0.101,0.207,0.155,0.335,0.203]	positive
1191	The British government is advising lesbian, gay, bisexual and transgender citizens to pay special attention when traveling to North Carolina and Mississippi.	[[0.115,0.75,0.121,0.01,0.004]]	[0.115,0.75,0.121,0.01,0.004]	negative
1192	Bare-chested male models strutted through the glitzy ballroom in Bangkok to the beat of house music while dozens of young gay men waited anxiously, working up the nerve to have a blood test.	[[0.128,0.5,0.192,0.127,0.052]]	[0.128,0.5,0.192,0.127,0.052]	negative
1193	The tiny U.S. Pacific territory of Guam moved a step closer to recognizing gay marriage on Wednesday as its attorney general directed the island's public health officials to begin accepting marriage license applications from same-sex couples.	[[0.154,0.476,0.237,0.095,0.038]]	[0.154,0.476,0.237,0.095,0.038]	negative
1194	After all, he says, he has married more than 500 gay couples in the four years since South Africa became the first country in the Southern Hemisphere to legalize same-sex marriage, a distinction that ended only this month when Argentina did the same.	[[0.13,0.634,0.197,0.029,0.01]]	[0.13,0.634,0.197,0.029,0.01]	negative
1195	Judge Arenda Wright Allen issued a stay of her order while it is appealed, meaning that gay couples in Virginia will still not be able to marry until the case is ultimately resolved.	[[0.291,0.581,0.101,0.013,0.014]]	[0.291,0.581,0.101,0.013,0.014]	negative
1196	In a story Nov. 30 about a gay rights parade in New Delhi, The Associated Press reported erroneously identified one of the participants, Rudrani Chettri, as a gay man.	[[0.176,0.64,0.164,0.013,0.007]]	[0.176,0.64,0.164,0.013,0.007]	negative
1197	Decades after the gay rights movement swept secular schools, more gays and lesbians are coming out at Christian colleges but are running up against conservative administrators, trustees and alumni.	[[0.147,0.614,0.211,0.018,0.01]]	[0.147,0.614,0.211,0.018,0.01]	negative
1198	Thailand's constitution will include the term "third gender" for the first time, a member of a panel drafting a new charter said on Thursday, in a move to empower transgender and gay communities and ensure them fairer legal treatment.	[[0.109,0.577,0.251,0.046,0.016]]	[0.109,0.577,0.251,0.046,0.016]	negative
1199	Secretary of State John Kerry on Wednesday condemned the antigay measure signed into law in Uganda this week, saying it is as serious a moral offense as anti-Semitism in 1930s Germany or apartheid in white-led South Africa.	[[0.176,0.596,0.177,0.035,0.015]]	[0.176,0.596,0.177,0.035,0.015]	negative
1200	A visible and empowered gay community offers hope that other freedoms will take root.	[[0.034,0.102,0.19,0.542,0.132]]	[0.034,0.102,0.19,0.542,0.132]	positive
1201	Jonah Hill is winning points for what appears to be a sincere apology for hurling a gay slur at a paparazzo he says was harassing him.	[[0.004,0.006,0.13,0.659,0.201]]	[0.004,0.006,0.13,0.659,0.201]	positive
1202	A law that makes gay sex punishable by public caning took effect Friday in a conservative Indonesian province.	[[0.103,0.665,0.189,0.033,0.011]]	[0.103,0.665,0.189,0.033,0.011]	negative
1203	A leading U.S. gay rights group, concerned that Houston voters rejected an equal-rights ordinance, wants to meet with NFL Commissioner Roger Goodell to discuss the league's plans to host 2017 Super Bowl in the city, according to a letter made public on Thursday.	[[0.452,0.452,0.078,0.008,0.011]]	[0.452,0.452,0.078,0.008,0.011]	negative
1204	Barely a generation ago, Ireland outlawed homosexual acts and gays often faced a stark choice between leading secret lives or emigrating to more liberal lands.	[[0.065,0.435,0.245,0.219,0.035]]	[0.065,0.435,0.245,0.219,0.035]	negative
1205	Whether new housing policies would be needed is being addressed in a study initiated by Defense Secretary Robert M. Gates to determine how to allow gay personnel to serve openly without harming the military's effectiveness.	[[0.082,0.455,0.321,0.116,0.027]]	[0.082,0.455,0.321,0.116,0.027]	negative
1206	A federal judge ruled Wednesday that Kentucky must recognize same-sex marriages performed in other states, part of an unprecedented barrage of marriage-equality lawsuits in states where voters have overwhelmingly opposed recognition of gay and lesbian couples.	[[0.156,0.515,0.178,0.103,0.049]]	[0.156,0.515,0.178,0.103,0.049]	negative
1207	A senior Cabinet minister in Ireland says he's gay, becoming the first openly homosexual government figure in the history of the traditionally conservative Catholic country.	[[0.116,0.482,0.184,0.159,0.059]]	[0.116,0.482,0.184,0.159,0.059]	negative
1208	An openly gay San Francisco lawmaker went public on Wednesday with his daily use of a highly effective HIV-prevention drug and urged more at-risk city dwellers to do the same.	[[0.085,0.285,0.16,0.351,0.119]]	[0.085,0.285,0.16,0.351,0.119]	positive
1209	Britain's domestic spy service, MI5, was named on Tuesday as the best employer for lesbian, gay, bisexual and transgender (LGBT) people in a nationwide workplace equality index, followed by Lloyds Banking Group and the National Assembly for Wales.	[[0.216,0.483,0.221,0.052,0.028]]	[0.216,0.483,0.221,0.052,0.028]	negative
1210	Marriage, in one form or another, has figured prominently in gay and lesbian fiction for quite some time.	[[0.126,0.481,0.24,0.111,0.042]]	[0.126,0.481,0.24,0.111,0.042]	negative
1211	Britain's foreign spy agency MI6 flew a rainbow flag outside its London headquarters to mark the International Day Against Homophobia, Transphobia and Biphobia on Tuesday, and to woo potential applicants from the gay community.	[[0.157,0.655,0.174,0.008,0.005]]	[0.157,0.655,0.174,0.008,0.005]	negative
1212	Series like Queer/Art/Film as well as several new movies and books serve as cinematic caregivers at a time that young gay audiences don’t seem interested in film’s gay past.	[[0.165,0.606,0.14,0.058,0.031]]	[0.165,0.606,0.14,0.058,0.031]	negative
1213	This was famously achieved with her organization of, and starring in, the first ever Drag Show on the Mall at the 1992 March on Washington for Gay & Lesbian Rights.	[[0.211,0.63,0.125,0.018,0.015]]	[0.211,0.63,0.125,0.018,0.015]	negative
1214	Christopher Bram’s book is a critical and biographical survey of America’s gay writers in the second half of the 20th century.	[[0.063,0.456,0.398,0.069,0.013]]	[0.063,0.456,0.398,0.069,0.013]	negative
1215	Ugandan police broke up a gay pride event in the capital and arrested about 20 people, a gay rights leader said Friday, in the latest incident highlighting the risks homosexuals face in Africa.	[[0.244,0.632,0.108,0.008,0.009]]	[0.244,0.632,0.108,0.008,0.009]	negative
1216	A diverse gay bar opens in Astoria.	[[0.052,0.279,0.384,0.242,0.045]]	[0.052,0.279,0.384,0.242,0.045]	neutral
1217	A federal judge who struck down Idaho's ban on gay marriage as unconstitutional denied a request by the governor on Wednesday for a stay of the decision in the conservative Western state while the case is appealed.	[[0.179,0.587,0.21,0.013,0.01]]	[0.179,0.587,0.21,0.013,0.01]	negative
1218	County clerks in Idaho and North Carolina began issuing their states' first marriage licenses to gay couples on Friday after court actions that capped a week of victories for supporters of same-sex matrimony in America.	[[0.177,0.642,0.147,0.02,0.014]]	[0.177,0.642,0.147,0.02,0.014]	negative
1219	Hmmm, drinking and cruising, is this the gay man's lot?	[[0.267,0.635,0.05,0.02,0.028]]	[0.267,0.635,0.05,0.02,0.028]	negative
1220	Five months ago, Jamey Rodemeyer, a Buffalo junior high school student, got on his webcam and created a video urging other gay teenagers to remain hopeful in the face of bullying.	[[0.179,0.511,0.145,0.111,0.054]]	[0.179,0.511,0.145,0.111,0.054]	negative
1221	On Sunday, July 24, hundreds of gay and lesbian couples said “I do” on the first day of same-sex marriage in New York.	[[0.085,0.724,0.167,0.018,0.005]]	[0.085,0.724,0.167,0.018,0.005]	negative
1222	Bishop Righter was an Episcopal bishop who in 1996 was brought to trial and absolved of a charge of heresy for having ordained an actively gay man as a deacon.	[[0.177,0.639,0.151,0.021,0.012]]	[0.177,0.639,0.151,0.021,0.012]	negative
1223	Images from films included in NewFest: The New York Lesbian, Gay, Bisexual & Transgender Film Festival, which runs July 24-29.	[[0.13,0.363,0.184,0.216,0.107]]	[0.13,0.363,0.184,0.216,0.107]	negative
1224	In the play, a Mormon couple grapple with their faith after the suicide of their gay son.	[[0.104,0.451,0.112,0.276,0.057]]	[0.104,0.451,0.112,0.276,0.057]	negative
1225	Across the country, gays and lesbians embraced and partied and in some cases scrambled to arrange can't-wait-another-day weddings.	[[0.182,0.636,0.132,0.033,0.018]]	[0.182,0.636,0.132,0.033,0.018]	negative
1226	She was well respected in her field, very involved with Jewish organizations and the State of Israel, and active in the lesbian and gay rights movement.	[[0.007,0.013,0.068,0.71,0.202]]	[0.007,0.013,0.068,0.71,0.202]	positive
1227	The Logo TV network wants to explore how a gay and straight man look at pop culture differently.	[[0.055,0.441,0.398,0.091,0.014]]	[0.055,0.441,0.398,0.091,0.014]	negative
1228	Gays and lesbians are underrepresented in many STEM fields.	[[0.09,0.406,0.241,0.203,0.06]]	[0.09,0.406,0.241,0.203,0.06]	negative
1229	She quietly started a group for fellow gay and lesbian students, but held the meetings in another borough.	[[0.005,0.014,0.074,0.8,0.107]]	[0.005,0.014,0.074,0.8,0.107]	positive
1230	A historian traces the progress of gay rights from midcentury suppression to the triumph of marriage equality.	[[0.079,0.337,0.269,0.247,0.068]]	[0.079,0.337,0.269,0.247,0.068]	negative
1231	A Ugandan official says police will arrest organizers who are planning a gay pride parade in the capital, Kampala.	[[0.11,0.555,0.269,0.05,0.017]]	[0.11,0.555,0.269,0.05,0.017]	negative
1232	A group of civil rights organizations filed a motion Friday asking a federal judge to order Alabama probate judges to issue marriage licenses to same-sex couples, and to expand a suit challenging the state's gay-marriage ban.	[[0.157,0.66,0.15,0.022,0.011]]	[0.157,0.66,0.15,0.022,0.011]	negative
1233	Erskine College in South Carolina recently issued a statement condemning same-sex relationships, about a year after two of its male volleyball players came out as gay.	[[0.135,0.421,0.13,0.222,0.092]]	[0.135,0.421,0.13,0.222,0.092]	negative
1234	The House of Representatives Wednesday handily approved a repeal of a ban on gay men and lesbians serving openly in the military, ratcheting up the pressure on Senate Republicans who have resisted holding a vote to overturn the ban on procedural grounds.	[[0.22,0.622,0.131,0.017,0.01]]	[0.22,0.622,0.131,0.017,0.01]	negative
1235	Jane Lynch, Alexander Wang, Rosie O’Donnell and others reflect on what gay bars mean to them, in the aftermath of the shooting in Orlando, Fla.	[[0.184,0.609,0.165,0.024,0.017]]	[0.184,0.609,0.165,0.024,0.017]	negative
1236	Will athletes be able to wear a rainbow-colored armband or a pin to show support of gay rights at the Winter Olympics in Russia?	[[0.023,0.362,0.544,0.065,0.005]]	[0.023,0.362,0.544,0.065,0.005]	neutral
1237	The Supreme Court's gay marriage decision has reignited a debate inside the GOP that many Republican leaders hoped to avoid ahead of the 2016 presidential contest.	[[0.154,0.63,0.175,0.029,0.014]]	[0.154,0.63,0.175,0.029,0.014]	negative
1238	President Barack Obama on Monday ordered employment protection for gay and transgender employees who work for the federal government or for companies holding federal contracts, telling advocates he embraced the "irrefutable rightness of your cause."	[[0.359,0.515,0.098,0.011,0.017]]	[0.359,0.515,0.098,0.011,0.017]	negative
1239	Oklahoma's conservative lawmakers, angered at being ordered by U.S. courts to allow gay marriage in the state, have come up with a new, religious tactic to block same-sex weddings by mandating that clergy conduct almost all ceremonies.	[[0.28,0.549,0.11,0.03,0.031]]	[0.28,0.549,0.11,0.03,0.031]	negative
1240	Lesbian, gay, bisexual and transgender Ugandans use it to refer to themselves; it is not derogatory slang for ''homosexual.''	[[0.249,0.721,0.026,0.002,0.002]]	[0.249,0.721,0.026,0.002,0.002]	negative
